Exporter Clean,Lotid,Retailer Name,Sale Date,Sale Quantity,Sales Amount,Price Four Star,Sale Price Calc,Price Difference,Variety,Packaging Style,Packaging Detail,Size,Exporter Country
BORQUEZ,24TRA101804,"VINERIPE, INC.",06/29/2024,270.0,0.0,0.0,0.0,0.0,FLAME,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101805,"VINERIPE, INC.",06/29/2024,270.0,3969.0,14.7,14.7,0.0,PASSION FIRE,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101805,KROGER,06/29/2024,225.0,4488.75,19.95,19.95,0.0,PASSION FIRE,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101805,"MURGUIA FRUIT COMPANY, INC.",07/01/2024,750.0,15750.0,21.0,21.0,0.0,PASSION FIRE,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA101806,JAC VANDENBERG INC.,06/28/2024,600.0,13200.0,22.0,22.0,0.0,PASSION FIRE,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101806,KROGER,06/29/2024,825.0,16458.75,19.95,19.95,0.0,PASSION FIRE,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101806,JAC VANDENBERG INC.,06/29/2024,675.0,12825.0,19.0,19.0,0.0,PASSION FIRE,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101808,"MURGUIA FRUIT COMPANY, INC.",06/28/2024,810.0,9801.0,12.1,12.1,0.0,PASSION FIRE,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101808,"MURGUIA FRUIT COMPANY, INC.",06/29/2024,90.0,1179.0,13.1,13.1,0.0,PASSION FIRE,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101808,4EARTH FARMS LLC,06/29/2024,225.0,6738.75,29.95,29.95,0.0,PASSION FIRE-ORG,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA101808,4EARTH FARMS LLC,06/29/2024,150.0,4492.5,29.95,29.95,0.0,PASSION FIRE-ORG,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA101808,4EARTH FARMS LLC,07/02/2024,225.0,6525.0,29.0,29.0,0.0,PASSION FIRE-ORG,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA101808,4EARTH FARMS LLC,07/02/2024,75.0,2246.25,29.95,29.95,0.0,PASSION FIRE-ORG,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA101808,4EARTH FARMS LLC,07/05/2024,150.0,4350.0,29.0,29.0,0.0,PASSION FIRE-ORG,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA101808,4EARTH FARMS LLC,07/05/2024,225.0,6525.0,29.0,29.0,0.0,PASSION FIRE-ORG,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA101808,DIVINE FLAVOR,07/10/2024,300.0,4491.0,14.97,14.97,0.0,PASSION FIRE-ORG,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA101814,JAC VANDENBERG INC.,06/28/2024,900.0,19800.0,22.0,22.0,0.0,PASSION FIRE,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101814,KROGER,06/29/2024,750.0,14962.5,19.95,19.95,0.0,PASSION FIRE,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101816,CUSTOM PRODUCE SALES,06/28/2024,1890.0,27783.0,14.7,14.7,0.0,FLAME,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101818,"MURGUIA FRUIT COMPANY, INC.",06/28/2024,540.0,6534.0,12.1,12.1,0.0,PASSION FIRE,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101818,C.H. ROBINSON - EDEN PRAIRIE,06/29/2024,540.0,8640.0,16.0,16.0,0.0,PASSION FIRE,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101818,"VINERIPE, INC.",06/29/2024,1440.0,21168.0,14.7,14.7,0.0,PASSION FIRE,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101821,CUSTOM PRODUCE SALES,07/01/2024,720.0,0.0,0.0,0.0,0.0,FLAME,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101821,CUSTOM PRODUCE SALES,07/01/2024,1260.0,18522.0,14.7,14.7,0.0,FLAME,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101821,"FOWLER PACKING CO, INC.",07/03/2024,540.0,8478.0,15.7,15.7,0.0,FLAME,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101823,"FOWLER PACKING CO, INC.",07/03/2024,450.0,7065.0,15.7,15.7,0.0,FLAME,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101823,"INDIANAPOLIS FRUIT COMPANY, INC",07/06/2024,180.0,3771.0,20.95,20.95,0.0,FLAME,Bag,BAG 18#POUCH,A,Mexico
BORQUEZ,24TRA101823,PRIMO GROWERS & DISTRIBUTORS,07/10/2024,540.0,1080.0,2.0,2.0,0.0,FLAME,Bag,BAG 18#POUCH,A,Mexico
BORQUEZ,24TRA101823,NOGALES FOOD BANK,07/20/2024,7.0,0.0,0.0,0.0,0.0,FLAME,Bag,BAG 18#POUCH,A,Mexico
BORQUEZ,24TRA101829,C.H. ROBINSON - EDEN PRAIRIE,07/05/2024,540.0,11124.0,20.6,20.6,0.0,FLAME,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101829,C.H. ROBINSON - EDEN PRAIRIE,07/06/2024,90.0,1854.0,20.6,20.6,0.0,FLAME,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA101829,"MURGUIA FRUIT COMPANY, INC.",07/06/2024,540.0,8154.0,15.1,15.1,0.0,FLAME,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA104662,"GRAPECO FARMS, INC.",05/22/2024,320.0,9760.0,30.5,30.5,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104662,"RICHARD COTTRELL MARKETING, INC.",05/31/2024,270.0,3969.0,14.7,14.7,0.0,EARLY SWEET,Bag,BAG 18#POUCH,B,Mexico
BORQUEZ,24TRA104668,COSTCO WHOLESALE,05/21/2024,80.0,2240.0,28.0,28.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104668,"GRAPECO FARMS, INC.",05/22/2024,640.0,19520.0,30.5,30.5,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104668,COSTCO WHOLESALE,05/24/2024,480.0,13440.0,28.0,28.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104670,COSTCO WHOLESALE CANADA LTD.,05/21/2024,1920.0,52224.0,27.2,27.2,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104670,COSTCO WHOLESALE CANADA LTD.,05/21/2024,240.0,6720.0,28.0,28.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104670,COSTCO WHOLESALE,05/24/2024,80.0,2240.0,28.0,28.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104671,COSTCO WHOLESALE CANADA LTD.,05/21/2024,640.0,17920.0,28.0,28.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104671,COSTCO WHOLESALE,05/24/2024,80.0,2240.0,28.0,28.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104675,COSTCO WHOLESALE,05/24/2024,1280.0,35840.0,28.0,28.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104675,COSTCO WHOLESALE,05/24/2024,960.0,24480.0,25.5,25.5,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104676,COSTCO WHOLESALE CANADA LTD.,05/21/2024,1040.0,29120.0,28.0,28.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104676,COSTCO WHOLESALE CANADA LTD.,05/21/2024,1200.0,33600.0,28.0,28.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104677,"JSTAR PRODUCE, LLC.",05/23/2024,1980.0,37026.0,18.7,18.7,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104677,KROGER,05/24/2024,360.0,9702.0,26.95,26.95,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104677,KROGER,05/24/2024,90.0,2425.5,26.95,26.95,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104677,JAC VANDENBERG INC.,05/24/2024,90.0,2520.0,28.0,28.0,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104678,KROGER,05/23/2024,450.0,12127.5,26.95,26.95,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104678,KROGER,05/23/2024,990.0,26680.5,26.95,26.95,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104678,KROGER,05/24/2024,450.0,12127.5,26.95,26.95,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104678,JAC VANDENBERG INC.,05/24/2024,630.0,17640.0,28.0,28.0,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104679,C.H. ROBINSON - EDEN PRAIRIE,05/23/2024,630.0,16758.0,26.6,26.6,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104679,"VINERIPE, INC.",05/23/2024,990.0,26433.0,26.7,26.7,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104679,JAC VANDENBERG INC.,05/24/2024,90.0,2520.0,28.0,28.0,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104686,KROGER,05/24/2024,180.0,4851.0,26.95,26.95,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104686,KROGER,05/25/2024,990.0,26680.5,26.95,26.95,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104686,JAC VANDENBERG INC.,05/25/2024,1350.0,37800.0,28.0,28.0,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104687,JAC VANDENBERG INC.,05/23/2024,810.0,30780.0,38.0,38.0,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104687,KROGER,05/24/2024,270.0,7276.5,26.95,26.95,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104691,JAC VANDENBERG INC.,05/25/2024,270.0,7560.0,28.0,28.0,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104691,JAC VANDENBERG INC.,05/25/2024,810.0,22680.0,28.0,28.0,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104691,JAC VANDENBERG INC.,05/25/2024,630.0,17640.0,28.0,28.0,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104691,JAC VANDENBERG INC.,05/25/2024,450.0,12600.0,28.0,28.0,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104691,"ILLUME AG SALES, INC",05/25/2024,360.0,8892.0,24.7,24.7,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104695,COSTCO WHOLESALE,05/25/2024,240.0,6084.0,25.35,25.35,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104695,COSTCO WHOLESALE,05/25/2024,1920.0,48319.68,25.17,25.1665,0.003500000000002501,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104695,CUSTOM PRODUCE SALES,05/30/2024,80.0,1920.0,24.0,24.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104696,COSTCO WHOLESALE,05/24/2024,1120.0,28328.72,25.29,25.2935,-0.003500000000002501,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104696,COSTCO WHOLESALE,05/24/2024,80.0,2040.0,25.5,25.5,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104696,COSTCO WHOLESALE,05/25/2024,80.0,2028.0,25.35,25.35,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104696,COSTCO WHOLESALE CANADA LTD.,05/28/2024,80.0,2240.0,28.0,28.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104698,"RICHARD COTTRELL MARKETING, INC.",05/23/2024,540.0,13338.0,24.7,24.7,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104698,JAC VANDENBERG INC.,05/25/2024,720.0,20160.0,28.0,28.0,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104698,NO DECAY PRODUCE LLC,05/27/2024,1260.0,27720.0,22.0,22.0,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104699,COSTCO WHOLESALE,05/24/2024,800.0,20234.8,25.29,25.293499999999998,-0.0034999999999989484,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104699,COSTCO WHOLESALE,05/24/2024,880.0,22440.0,25.5,25.5,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104699,COSTCO WHOLESALE,05/25/2024,560.0,14196.0,25.35,25.35,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104700,KROGER,05/24/2024,900.0,24255.0,26.95,26.95,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104700,"RICHARD COTTRELL MARKETING, INC.",05/25/2024,1440.0,32688.0,22.7,22.7,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104700,JAC VANDENBERG INC.,05/27/2024,90.0,2520.0,28.0,28.0,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104700,FRUITS ET LEGUMES GAETAN BONO,05/28/2024,90.0,1683.0,18.7,18.7,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104701,COSTCO WHOLESALE,05/25/2024,1920.0,53580.0,27.91,27.90625,0.003750000000000142,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104701,CUSTOM PRODUCE SALES,05/30/2024,80.0,1920.0,24.0,24.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104701,"RICHARD COTTRELL MARKETING, INC.",05/31/2024,180.0,2646.0,14.7,14.7,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,B,Mexico
BORQUEZ,24TRA104701,"RICHARD COTTRELL MARKETING, INC.",05/31/2024,90.0,1323.0,14.7,14.7,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,B,Mexico
BORQUEZ,24TRA104702,JAC VANDENBERG INC.,05/25/2024,90.0,2520.0,28.0,28.0,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104702,"RICHARD COTTRELL MARKETING, INC.",05/25/2024,540.0,12258.0,22.7,22.7,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104702,JAC VANDENBERG INC.,05/27/2024,90.0,2520.0,28.0,28.0,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104702,NO DECAY PRODUCE LLC,05/27/2024,90.0,1980.0,22.0,22.0,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104702,FRUITS ET LEGUMES GAETAN BONO,05/28/2024,90.0,1683.0,18.7,18.7,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104704,JAC VANDENBERG INC.,05/27/2024,720.0,20160.0,28.0,28.0,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104704,FRUITS ET LEGUMES GAETAN BONO,05/28/2024,1800.0,33660.0,18.7,18.7,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,A,Mexico
BORQUEZ,24TRA104706,COSTCO WHOLESALE CANADA LTD.,05/28/2024,560.0,15680.0,28.0,28.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104707,"MURGUIA FRUIT COMPANY, INC.",05/25/2024,1800.0,37800.0,21.0,21.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104707,"MURGUIA FRUIT COMPANY, INC.",05/27/2024,300.0,6300.0,21.0,21.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104708,KROGER,05/24/2024,300.0,8985.0,29.95,29.95,0.0,EARLY SWEET,Unknown,Unknown,A,Mexico
BORQUEZ,24TRA104708,KROGER,05/24/2024,75.0,2246.25,29.95,29.95,0.0,EARLY SWEET,Unknown,Unknown,A,Mexico
BORQUEZ,24TRA104708,JAC VANDENBERG INC.,05/24/2024,150.0,4650.0,31.0,31.0,0.0,EARLY SWEET,Unknown,Unknown,A,Mexico
BORQUEZ,24TRA104708,KROGER,05/25/2024,300.0,8985.0,29.95,29.95,0.0,EARLY SWEET,Unknown,Unknown,A,Mexico
BORQUEZ,24TRA104708,KROGER,05/25/2024,150.0,4492.5,29.95,29.95,0.0,EARLY SWEET,Unknown,Unknown,A,Mexico
BORQUEZ,24TRA104708,KROGER,05/25/2024,150.0,4492.5,29.95,29.95,0.0,EARLY SWEET,Unknown,Unknown,A,Mexico
BORQUEZ,24TRA104708,KROGER,05/25/2024,300.0,8985.0,29.95,29.95,0.0,EARLY SWEET,Unknown,Unknown,A,Mexico
BORQUEZ,24TRA104708,KROGER,05/25/2024,300.0,8985.0,29.95,29.95,0.0,EARLY SWEET,Unknown,Unknown,A,Mexico
BORQUEZ,24TRA104708,"MURGUIA FRUIT COMPANY, INC.",05/27/2024,375.0,7875.0,21.0,21.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104709,COSTCO WHOLESALE CANADA LTD.,05/28/2024,320.0,8960.0,28.0,28.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104709,COSTCO WHOLESALE CANADA LTD.,05/28/2024,1840.0,51520.0,28.0,28.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104709,CUSTOM PRODUCE SALES,05/30/2024,80.0,1920.0,24.0,24.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104710,C.H. ROBINSON - EDEN PRAIRIE,05/31/2024,90.0,1845.0,20.5,20.5,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,B,Mexico
BORQUEZ,24TRA104710,"C & J BROTHERS, iNC.",06/05/2024,90.0,985.5,10.95,10.95,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,B,Mexico
BORQUEZ,24TRA104710,"INDIANAPOLIS FRUIT COMPANY, INC",06/05/2024,270.0,4846.5,17.95,17.95,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,B,Mexico
BORQUEZ,24TRA104710,"RICHARD COTTRELL MARKETING, INC.",06/05/2024,1980.0,31086.0,15.7,15.7,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,B,Mexico
BORQUEZ,24TRA104710,NO DECAY PRODUCE LLC,06/06/2024,90.0,1440.0,16.0,16.0,0.0,EARLY SWEET,Bag,BAG 18#CLEAR,B,Mexico
BORQUEZ,24TRA104711,JAC VANDENBERG INC.,05/29/2024,360.0,10080.0,28.0,28.0,0.0,EARLY SWEET,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA104711,"RICHARD COTTRELL MARKETING, INC.",05/30/2024,450.0,8415.0,18.7,18.7,0.0,EARLY SWEET,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA104711,"RICHARD COTTRELL MARKETING, INC.",05/30/2024,1170.0,21879.0,18.7,18.7,0.0,EARLY SWEET,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA104712,C & S WHOLESALE,05/27/2024,90.0,2425.5,26.95,26.95,0.0,EARLY SWEET,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA104712,JAC VANDENBERG INC.,05/28/2024,900.0,25200.0,28.0,28.0,0.0,EARLY SWEET,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA104712,JAC VANDENBERG INC.,05/29/2024,540.0,15120.0,28.0,28.0,0.0,EARLY SWEET,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA104712,"RICHARD COTTRELL MARKETING, INC.",05/30/2024,90.0,1683.0,18.7,18.7,0.0,EARLY SWEET,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA104712,"RICHARD COTTRELL MARKETING, INC.",05/30/2024,360.0,6732.0,18.7,18.7,0.0,EARLY SWEET,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA104713,"MURGUIA FRUIT COMPANY, INC.",05/27/2024,1125.0,23625.0,21.0,21.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104713,CUSTOM PRODUCE SALES,05/30/2024,160.0,3840.0,24.0,24.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104713,COSTCO WHOLESALE,06/01/2024,320.0,7828.36,24.46,24.463625,-0.0036249999999995453,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104713,"MURGUIA FRUIT COMPANY, INC.",06/03/2024,75.0,1575.0,21.0,21.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104714,CUSTOM PRODUCE SALES,05/30/2024,160.0,3840.0,24.0,24.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104714,CUSTOM PRODUCE SALES,05/30/2024,1520.0,36480.0,24.0,24.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104716,ANTHONY VINEYARDS,05/30/2024,1980.0,40986.0,20.7,20.7,0.0,EARLY SWEET,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA104716,"RICHARD COTTRELL MARKETING, INC.",05/30/2024,270.0,5049.0,18.7,18.7,0.0,EARLY SWEET,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA104716,"MURGUIA FRUIT COMPANY, INC.",06/26/2024,90.0,1359.0,15.1,15.1,0.0,EARLY SWEET,Bag,Bag (Generic),A,Mexico
BORQUEZ,24TRA104718,GAMBLE'S ONTARIO PRODUCE INC.,05/28/2024,800.0,23037.0,28.8,28.79625,0.003750000000000142,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104718,GAMBLE'S ONTARIO PRODUCE INC.,06/05/2024,400.0,9180.0,22.95,22.95,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104718,COURCHESNE LAROSE LTEE.,06/08/2024,240.0,3761.55,15.67,15.673125,-0.0031250000000007105,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104723,COSTCO WHOLESALE,06/01/2024,720.0,17613.81,24.46,24.463625,-0.0036249999999995453,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104723,COSTCO WHOLESALE,06/03/2024,1440.0,27288.0,18.95,18.95,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104723,COSTCO WHOLESALE,06/13/2024,80.0,1454.5,18.18,18.18125,-0.0012499999999988631,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104724,COSTCO WHOLESALE,06/01/2024,720.0,17613.81,24.46,24.463625,-0.0036249999999995453,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104724,COURCHESNE LAROSE LTEE.,06/08/2024,160.0,2507.7,15.67,15.673124999999999,-0.003124999999998934,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104724,"VINERIPE, INC.",06/08/2024,160.0,3840.0,24.0,24.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104726,COSTCO WHOLESALE,06/06/2024,880.0,16676.0,18.95,18.95,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104726,COSTCO WHOLESALE,06/08/2024,720.0,13644.0,18.95,18.95,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104726,COSTCO WHOLESALE,06/13/2024,160.0,2909.0,18.18,18.18125,-0.0012499999999988631,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104727,COSTCO WHOLESALE,06/12/2024,800.0,15160.0,18.95,18.95,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104727,COSTCO WHOLESALE,06/12/2024,880.0,16676.0,18.95,18.95,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104727,COSTCO WHOLESALE,06/13/2024,80.0,1454.5,18.18,18.18125,-0.0012499999999988631,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104728,"RICHARD COTTRELL MARKETING, INC.",06/11/2024,640.0,14080.0,22.0,22.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104728,COSTCO WHOLESALE,06/12/2024,400.0,7580.0,18.95,18.95,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104728,COSTCO WHOLESALE,06/13/2024,720.0,13090.5,18.18,18.18125,-0.0012499999999988631,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104729,"UNITED FRUIT & PRODUCE, INC.",06/10/2024,220.0,2849.0,12.95,12.95,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104729,COSTCO WHOLESALE,06/10/2024,1360.0,25772.0,18.95,18.95,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104729,COSTCO WHOLESALE,06/13/2024,240.0,4363.5,18.18,18.18125,-0.0012499999999988631,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104730,GAMBLE'S ONTARIO PRODUCE INC.,06/05/2024,330.0,1650.0,5.0,5.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104730,"ILLUME AG SALES, INC",06/06/2024,220.0,2640.0,12.0,12.0,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104730,"UNITED FRUIT & PRODUCE, INC.",06/10/2024,660.0,8547.0,12.95,12.95,0.0,EARLY SWEET,Clam,Clam (Generic),A,Mexico
BORQUEZ,24TRA104730,"ILLUME AG SALES, INC",06/13/2024,110.0,1313.6,11.94,11.941818181818181,-0.001818181818181941,EARLY SWEET,Clam,Clam (Generic),A,Mexico
